"","UserID","ProblemID","overalGradeDiff","CountofSubmissions","avgTSbetweenSubs","countOfVideoandForumEvents"
"2927","2a8b0f8c9b521cba4d5ff06ebab709a38d08c99d",0,0,1,NA,0
"2928","2a8b0f8c9b521cba4d5ff06ebab709a38d08c99d",2,0,1,NA,0
"2929","2a9ba76d64a4d5b93bac601a9886f6653ed2b69b",0,0,1,NA,0
"2930","2a9e6011c080816236ace557a5977dd984093b3f",0,27.7778307596842,3,4,0
"2931","2a9e6011c080816236ace557a5977dd984093b3f",1,0,1,NA,0
"2932","2a9e6011c080816236ace557a5977dd984093b3f",2,0,1,NA,0
"2933","2a9e6011c080816236ace557a5977dd984093b3f",3,16.6666666666667,2,5,0
"2934","2a9e6011c080816236ace557a5977dd984093b3f",4,100,17,8,0
"2935","2a9e6011c080816236ace557a5977dd984093b3f",5,46.6666666666667,9,55,0
"2936","2a9e6011c080816236ace557a5977dd984093b3f",6,43.75,3,13,0
"2937","2a9e6011c080816236ace557a5977dd984093b3f",7,28.5714285714286,7,944,0
"2938","2a9e6011c080816236ace557a5977dd984093b3f",8,0,1,NA,0
"2939","2a9e6011c080816236ace557a5977dd984093b3f",9,100,2,2,0
"2940","2a9e6011c080816236ace557a5977dd984093b3f",10,0,1,NA,0
"2941","2a9e6011c080816236ace557a5977dd984093b3f",11,0,1,NA,0
"2942","2a9e6011c080816236ace557a5977dd984093b3f",12,8.33333333333334,2,7,0
"2943","2a9e6011c080816236ace557a5977dd984093b3f",13,30,3,5,0
"2944","2a9e6011c080816236ace557a5977dd984093b3f",14,0,1,NA,0
"2945","2a9e6011c080816236ace557a5977dd984093b3f",15,0,1,NA,0
"2946","2aa61b36dee8931fdee8e8265c53ed10ed360dd7",0,16.6666626930237,2,3,0
"2947","2aa61b36dee8931fdee8e8265c53ed10ed360dd7",3,8.33333333333331,2,5,0
"2948","2aa61b36dee8931fdee8e8265c53ed10ed360dd7",6,0,1,NA,0
"2949","2aaf3882ca2d67afc3aa894a3a08b44764e03aa7",1,12.5,2,5,0
"2950","2aaf3882ca2d67afc3aa894a3a08b44764e03aa7",2,100,2,9095,54
"2951","2aaf3882ca2d67afc3aa894a3a08b44764e03aa7",4,0,1,NA,0
"2952","2aaf3882ca2d67afc3aa894a3a08b44764e03aa7",5,100,2,19,0
"2953","2aaf3882ca2d67afc3aa894a3a08b44764e03aa7",7,0,1,NA,0
"2954","2aaf3882ca2d67afc3aa894a3a08b44764e03aa7",8,0,1,NA,0
"2955","2accb260491d2c3aae12de08c36d46bfae6adfa6",0,16.6666666666667,2,14,0
"2956","2accb260491d2c3aae12de08c36d46bfae6adfa6",3,16.6666666666667,2,29,0
"2957","2accb260491d2c3aae12de08c36d46bfae6adfa6",6,0,1,NA,0
"2958","2af71a3fa7c8cda4b3c7594a923b3a228ec44ddf",2,0,2,1238,0
"2959","2b0b16f2875ab1a4515c411f83cf15d590c9e27a",0,0,1,NA,0
"2960","2b0b16f2875ab1a4515c411f83cf15d590c9e27a",3,0,1,NA,0
"2961","2b0b16f2875ab1a4515c411f83cf15d590c9e27a",6,0,1,NA,0
"2962","2b380fd06cb1157720e894cbc212975d6ce4faec",4,0,1,NA,0
"2963","2b3d765335ec91a0bfdf3cf628bb69ac30b7ecc0",0,0,1,NA,0
"2964","2b651ec208d2295e154c1d033d047ad21a952e64",0,11.1110051472982,2,3,0
"2965","2b75a34bb45295950fd7911215ab1ac91e910a29",0,0,1,NA,0
"2966","2b75a34bb45295950fd7911215ab1ac91e910a29",1,12.5,2,3,0
"2967","2b75a34bb45295950fd7911215ab1ac91e910a29",2,0,1,NA,0
"2968","2b75a34bb45295950fd7911215ab1ac91e910a29",3,0,1,NA,0
"2969","2b75a34bb45295950fd7911215ab1ac91e910a29",4,100,2,2475,0
"2970","2b75a34bb45295950fd7911215ab1ac91e910a29",5,0,1,NA,0
"2971","2b75a34bb45295950fd7911215ab1ac91e910a29",7,0,1,NA,0
"2972","2b75a34bb45295950fd7911215ab1ac91e910a29",8,12.5,3,3,0
"2973","2b75a34bb45295950fd7911215ab1ac91e910a29",9,0,1,NA,0
"2974","2b75a34bb45295950fd7911215ab1ac91e910a29",11,11.1111111111111,3,10,0
"2975","2b75a34bb45295950fd7911215ab1ac91e910a29",14,4,2,6,0
"2976","2b75a34bb45295950fd7911215ab1ac91e910a29",15,0,1,NA,0
"2977","2b7c5cc799564c14dc911db7c17371166be84038",0,0,1,NA,0
"2978","2b7c5cc799564c14dc911db7c17371166be84038",3,0,1,NA,0
"2979","2b7c5cc799564c14dc911db7c17371166be84038",4,0,5,2,0
"2980","2b7c5cc799564c14dc911db7c17371166be84038",5,0,1,NA,0
"2981","2b7c5cc799564c14dc911db7c17371166be84038",6,0,1,NA,0
"2982","2bb77875d72e27bac0be8968414676ffc5340d88",0,0,1,NA,0
"2983","2bb77875d72e27bac0be8968414676ffc5340d88",1,37.5,3,13,0
"2984","2bb77875d72e27bac0be8968414676ffc5340d88",2,100,3,2,0
"2985","2bb77875d72e27bac0be8968414676ffc5340d88",3,20.8333333333333,3,26,18
"2986","2bb77875d72e27bac0be8968414676ffc5340d88",4,55,5,27,0
"2987","2bb77875d72e27bac0be8968414676ffc5340d88",5,100,6,125,2
"2988","2bb77875d72e27bac0be8968414676ffc5340d88",6,0,1,NA,0
"2989","2bb77875d72e27bac0be8968414676ffc5340d88",7,100,4,11,0
"2990","2bb77875d72e27bac0be8968414676ffc5340d88",8,0,1,NA,0
"2991","2bb77875d72e27bac0be8968414676ffc5340d88",9,52.5,9,16,24
"2992","2bb77875d72e27bac0be8968414676ffc5340d88",11,100,16,11,7
"2993","2bb77875d72e27bac0be8968414676ffc5340d88",14,46.6666666666667,31,48,10
"2994","2bb77875d72e27bac0be8968414676ffc5340d88",15,10,2,3,0
"2995","2bb77875d72e27bac0be8968414676ffc5340d88",16,0,1,NA,0
"2996","2bce624b99fb999ce3af24d67fc800a86a52f8af",0,0,1,NA,0
"2997","2bce64a50d462245dca08d42e04c94f736fa45e1",0,0,1,NA,0
"2998","2bce64a50d462245dca08d42e04c94f736fa45e1",1,0,1,NA,0
"2999","2bce64a50d462245dca08d42e04c94f736fa45e1",2,0,1,NA,0
"3000","2bce64a50d462245dca08d42e04c94f736fa45e1",3,0,1,NA,0
"3001","2bce64a50d462245dca08d42e04c94f736fa45e1",4,0,1,NA,0
"3002","2bce64a50d462245dca08d42e04c94f736fa45e1",5,22.2222222222222,2,3,0
"3003","2bce64a50d462245dca08d42e04c94f736fa45e1",6,3.125,3,295,0
"3004","2bce64a50d462245dca08d42e04c94f736fa45e1",10,0,1,NA,0
"3005","2bed8b3079d40b9e0694012247a584509d756836",0,33.3333293596903,3,7,0
"3006","2bfd88d29ea450d703565c5d85b1cf7ee3d84ead",0,5.55550257364908,5,4,0
"3007","2bfd88d29ea450d703565c5d85b1cf7ee3d84ead",1,100,3,3,0
"3008","2bfd88d29ea450d703565c5d85b1cf7ee3d84ead",2,0,1,NA,0
"3009","2bfd88d29ea450d703565c5d85b1cf7ee3d84ead",4,0,1,NA,0
"3010","2c045c77b67069f033d4acb9391b93c9a2fa670f",0,16.6666666666667,2,4,0
"3011","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",0,0,1,NA,0
"3012","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",1,12.5,2,2,0
"3013","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",2,50,4,2,0
"3014","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",3,0,1,NA,0
"3015","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",4,0,1,NA,0
"3016","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",5,100,9,5,0
"3017","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",6,18.75,5,5,0
"3018","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",7,14.2857142857143,2,2,0
"3019","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",8,0,1,NA,0
"3020","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",9,25,2,28,0
"3021","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",10,26.6666650772095,3,6,0
"3022","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",11,100,5,4,0
"3023","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",12,41.6666666666667,6,6,0
"3024","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",13,30,2,6,0
"3025","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",14,8.00000000000001,10,16,0
"3026","2c0fc42f5fd0e42985a6a2e2d19d2b58cf5cce0d",15,10,2,3,0
"3027","2c28c7881b56953da8bdbe66dd744bd474b73f4d",1,2.5,2,2,0
"3028","2c28c7881b56953da8bdbe66dd744bd474b73f4d",2,75,4,4,0
"3029","2c28c7881b56953da8bdbe66dd744bd474b73f4d",4,100,6,374,2
"3030","2c28c7881b56953da8bdbe66dd744bd474b73f4d",5,0,1,NA,0
"3031","2c28c7881b56953da8bdbe66dd744bd474b73f4d",7,100,3,5,10
"3032","2c28c7881b56953da8bdbe66dd744bd474b73f4d",8,100,6,4,9
"3033","2c28c7881b56953da8bdbe66dd744bd474b73f4d",9,100,8,4,7
"3034","2c28c7881b56953da8bdbe66dd744bd474b73f4d",11,44.4444444444444,6,7,5
"3035","2c28c7881b56953da8bdbe66dd744bd474b73f4d",14,100,14,13,8
"3036","2c28c7881b56953da8bdbe66dd744bd474b73f4d",15,10,2,8,0
"3037","2c28c7881b56953da8bdbe66dd744bd474b73f4d",16,0,1,NA,0
"3038","2c4054409c49de881b69ce4370a29f4485d20217",0,0,1,NA,0
"3039","2c4054409c49de881b69ce4370a29f4485d20217",1,0,1,NA,0
"3040","2c4054409c49de881b69ce4370a29f4485d20217",2,100,7,3,11
"3041","2c4054409c49de881b69ce4370a29f4485d20217",3,0,1,NA,0
"3042","2c4054409c49de881b69ce4370a29f4485d20217",4,50,11,11,31
"3043","2c4054409c49de881b69ce4370a29f4485d20217",5,0,1,NA,0
"3044","2c4054409c49de881b69ce4370a29f4485d20217",6,0,1,NA,0
"3045","2c4054409c49de881b69ce4370a29f4485d20217",7,0,1,NA,0
"3046","2c4054409c49de881b69ce4370a29f4485d20217",8,0,1,NA,0
"3047","2c4054409c49de881b69ce4370a29f4485d20217",9,25,4,6,5
"3048","2c4054409c49de881b69ce4370a29f4485d20217",10,16.6666666666667,3,5,0
"3049","2c4054409c49de881b69ce4370a29f4485d20217",11,22.2222222222222,5,25,0
"3050","2c4054409c49de881b69ce4370a29f4485d20217",12,16.6666666666667,2,7,0
"3051","2c4054409c49de881b69ce4370a29f4485d20217",13,0,1,NA,0
"3052","2c4054409c49de881b69ce4370a29f4485d20217",14,100,11,10,9
"3053","2c4054409c49de881b69ce4370a29f4485d20217",15,50,6,10,3
"3054","2c4054409c49de881b69ce4370a29f4485d20217",16,0,1,NA,0
"3055","2c41f69a44f74bc536e8f4ec786bbac750674679",4,0,1,NA,0
"3056","2c5028bd7263b89d861089fb88dbf54405b98b51",0,0,1,NA,0
"3057","2c5028bd7263b89d861089fb88dbf54405b98b51",1,0,4,3,0
"3058","2c5028bd7263b89d861089fb88dbf54405b98b51",2,0,1,NA,0
"3059","2c59aa6708237c77b5eb6ec987f4934f2724fd89",0,0,1,NA,0
"3060","2c59aa6708237c77b5eb6ec987f4934f2724fd89",1,0,2,5,0
"3061","2c59aa6708237c77b5eb6ec987f4934f2724fd89",2,0,1,NA,0
"3062","2c59aa6708237c77b5eb6ec987f4934f2724fd89",3,16.6666666666667,3,33696,45
"3063","2c59aa6708237c77b5eb6ec987f4934f2724fd89",4,100,3,6,0
"3064","2c59aa6708237c77b5eb6ec987f4934f2724fd89",5,11.1111111111111,2,15,0
"3065","2c59aa6708237c77b5eb6ec987f4934f2724fd89",6,25,8,6552,11
"3066","2c59aa6708237c77b5eb6ec987f4934f2724fd89",7,100,12,199,0
"3067","2c59aa6708237c77b5eb6ec987f4934f2724fd89",8,0,1,NA,0
"3068","2c59aa6708237c77b5eb6ec987f4934f2724fd89",9,100,5,12,0
"3069","2c59aa6708237c77b5eb6ec987f4934f2724fd89",10,37.5,9,5247,0
"3070","2c59aa6708237c77b5eb6ec987f4934f2724fd89",11,75.5555555555556,5,12,0
"3071","2c59aa6708237c77b5eb6ec987f4934f2724fd89",12,12.5,6,4038,0
"3072","2c59aa6708237c77b5eb6ec987f4934f2724fd89",13,0,1,NA,0
"3073","2c59aa6708237c77b5eb6ec987f4934f2724fd89",14,16,7,13,0
"3074","2c59aa6708237c77b5eb6ec987f4934f2724fd89",15,40,4,5,0
"3075","2c59aa6708237c77b5eb6ec987f4934f2724fd89",16,0,1,NA,0
"3076","2c819f6be070e59cc6e6cf7b7c617b80ef429b2d",0,0,1,NA,0
"3077","2c819f6be070e59cc6e6cf7b7c617b80ef429b2d",1,0,1,NA,0
"3078","2c819f6be070e59cc6e6cf7b7c617b80ef429b2d",2,0,1,NA,0
"3079","2c819f6be070e59cc6e6cf7b7c617b80ef429b2d",3,0,1,NA,0
"3080","2c819f6be070e59cc6e6cf7b7c617b80ef429b2d",4,25,3,10,22
"3081","2c819f6be070e59cc6e6cf7b7c617b80ef429b2d",5,11.1111111111111,2,11,0
"3082","2c83329355a1bbede94bee5a78266bc7c1e6ca84",4,65,3,4,0
"3083","2c83329355a1bbede94bee5a78266bc7c1e6ca84",5,13.3333333333333,4,238,39
"3084","2c83329355a1bbede94bee5a78266bc7c1e6ca84",7,100,2,4,0
"3085","2c83329355a1bbede94bee5a78266bc7c1e6ca84",8,12.5,2,2,0
"3086","2c83329355a1bbede94bee5a78266bc7c1e6ca84",9,37.5,3,6,0
"3087","2c83329355a1bbede94bee5a78266bc7c1e6ca84",11,100,17,92,13
"3088","2c83329355a1bbede94bee5a78266bc7c1e6ca84",14,28,5,8,0
"3089","2c83329355a1bbede94bee5a78266bc7c1e6ca84",16,0,1,NA,0
"3090","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",0,0,2,3,0
"3091","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",1,0,1,NA,0
"3092","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",2,0,1,NA,0
"3093","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",3,0,1,NA,0
"3094","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",4,100,7,5,0
"3095","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",5,100,19,28,21
"3096","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",7,100,6,7,0
"3097","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",8,0,1,NA,0
"3098","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",9,100,15,11,0
"3099","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",11,77.7777777777778,20,377,1
"3100","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",14,86.6666666666667,4,17,0
"3101","2ca06dc9b924be0838f9e8bdc640ff9e2f9b4e12",15,0,1,NA,0
"3102","2caa1f7982b6af33eb067fe522130741a5684f5c",0,0,1,NA,0
"3103","2caa1f7982b6af33eb067fe522130741a5684f5c",1,100,3,6,0
"3104","2caa1f7982b6af33eb067fe522130741a5684f5c",2,100,2,35854,0
"3105","2caa1f7982b6af33eb067fe522130741a5684f5c",4,100,7,5,0
"3106","2caa1f7982b6af33eb067fe522130741a5684f5c",5,20,4,5,0
"3107","2caa1f7982b6af33eb067fe522130741a5684f5c",7,14.2857142857143,3,3,0
"3108","2caa1f7982b6af33eb067fe522130741a5684f5c",8,12.5,4,3,0
"3109","2caa1f7982b6af33eb067fe522130741a5684f5c",9,100,6,6,0
"3110","2caa1f7982b6af33eb067fe522130741a5684f5c",11,66.6666666666667,6,7,0
"3111","2caa1f7982b6af33eb067fe522130741a5684f5c",14,86.6666666666667,6,16,0
"3112","2caa1f7982b6af33eb067fe522130741a5684f5c",15,0,1,NA,0
"3113","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",0,0,1,NA,0
"3114","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",1,0,1,NA,0
"3115","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",2,0,1,NA,0
"3116","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",3,20.8333333333333,2,5,0
"3117","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",4,25,2,4,0
"3118","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",5,0,1,NA,0
"3119","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",7,14.2857142857143,2,2,0
"3120","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",8,12.5,2,2,0
"3121","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",9,100,5,4,3
"3122","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",11,0,1,NA,0
"3123","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",14,26.6666666666667,7,5,0
"3124","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",15,30,3,3,0
"3125","2cc1b7acffbbab12ae4169ca62f10ba5f272d1a6",16,0,1,NA,0
"3126","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",0,0,1,NA,0
"3127","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",1,0,1,NA,0
"3128","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",2,0,1,NA,0
"3129","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",3,0,1,NA,0
"3130","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",4,100,23,594,217
"3131","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",5,71.1111111111111,30,519,220
"3132","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",6,0,1,NA,0
"3133","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",7,100,3,10,0
"3134","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",8,0,14,308,105
"3135","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",9,95,9,332,69
"3136","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",10,0,1,NA,0
"3137","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",11,48.8888888888889,5,16,4
"3138","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",14,80,16,864,54
"3139","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",15,0,3,5681,0
"3140","2ccfa2409a65568b3230218442d8ebd0fa7f7ba6",16,0,1,NA,0
"3141","2cd11bb074c8f9ae2c48b1e4555f1babd179e41d",0,0,1,NA,0
"3142","2cd6a54f06632f013cab467e7691e8c6970b10e5",0,22.2221692403158,5,4,0
"3143","2cd6a54f06632f013cab467e7691e8c6970b10e5",1,12.5,3,2,0
"3144","2cd6a54f06632f013cab467e7691e8c6970b10e5",2,0,2,1,0
"3145","2cd6a54f06632f013cab467e7691e8c6970b10e5",3,50,5,1098,22
"3146","2cd6a54f06632f013cab467e7691e8c6970b10e5",4,0,1,NA,0
"3147","2cd6a54f06632f013cab467e7691e8c6970b10e5",5,33.3333333333333,8,3,0
"3148","2cd6a54f06632f013cab467e7691e8c6970b10e5",8,0,1,NA,0
"3149","2ce4ec68ce0e34f8720732a56b506b273a3fb1af",0,16.6666666666667,5,1068,214
"3150","2ce4ec68ce0e34f8720732a56b506b273a3fb1af",1,42.5,12,28,35
"3151","2ce4ec68ce0e34f8720732a56b506b273a3fb1af",2,25,3,17,0
"3152","2ce4ec68ce0e34f8720732a56b506b273a3fb1af",3,-16.6666666666667,2,8,0
"3153","2ce4ec68ce0e34f8720732a56b506b273a3fb1af",4,100,8,375,22
"3154","2cfe98c5cc6b291de866b036acb085ee5a042c4a",0,16.6666666666667,4,8,0
"3155","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",1,100,18,16,0
"3156","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",2,100,6,63,2
"3157","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",4,75,15,19,6
"3158","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",5,100,10,149,0
"3159","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",7,0,3,952,35
"3160","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",8,75,28,19,5
"3161","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",9,65,4,22,0
"3162","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",11,100,29,35,41
"3163","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",14,80,14,11,14
"3164","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",15,52,9,10,6
"3165","2d12351ebc2ddc94e8b9ffae96e5607de02fdf2e",16,0,1,NA,0
"3166","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",0,0,1,NA,0
"3167","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",1,100,5,6,0
"3168","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",2,100,9,2339,8
"3169","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",3,0,1,NA,0
"3170","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",4,60,12,6,0
"3171","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",5,77.7777777777778,15,16,16
"3172","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",6,0,1,NA,0
"3173","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",7,100,12,5,0
"3174","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",8,75,17,188,0
"3175","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",9,100,17,28,0
"3176","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",11,100,11,141,12
"3177","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",14,0,1,NA,0
"3178","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",15,0,1,NA,0
"3179","2d59f207c7e6817a0e49ccecb9a24f1ce4bb4272",16,0,1,NA,0
"3180","2d8133a73249aa3b57150cc920e81eec25b2222c",0,33.3333333333333,2,4,0
"3181","2d8133a73249aa3b57150cc920e81eec25b2222c",1,0,1,NA,0
"3182","2d8133a73249aa3b57150cc920e81eec25b2222c",2,50,3,5,0
"3183","2d8133a73249aa3b57150cc920e81eec25b2222c",3,16.6666666666667,4,3,0
"3184","2d8133a73249aa3b57150cc920e81eec25b2222c",4,0,1,NA,0
"3185","2d8133a73249aa3b57150cc920e81eec25b2222c",5,100,8,11,0
"3186","2d8133a73249aa3b57150cc920e81eec25b2222c",6,12.5,5,4,0
"3187","2d8133a73249aa3b57150cc920e81eec25b2222c",7,100,9,143,6
"3188","2d8133a73249aa3b57150cc920e81eec25b2222c",8,62.5,19,309,95
"3189","2d8133a73249aa3b57150cc920e81eec25b2222c",9,50,16,84,17
"3190","2d8133a73249aa3b57150cc920e81eec25b2222c",10,53.3333341280619,7,34,0
"3191","2d8133a73249aa3b57150cc920e81eec25b2222c",11,77.7777777777778,18,13,0
"3192","2d8133a73249aa3b57150cc920e81eec25b2222c",12,25,7,30,0
"3193","2d8133a73249aa3b57150cc920e81eec25b2222c",13,65,5,677,0
"3194","2d8133a73249aa3b57150cc920e81eec25b2222c",14,86.6666666666667,15,1211,19
"3195","2d8133a73249aa3b57150cc920e81eec25b2222c",15,10,3,14,6
"3196","2d9c66ce30b0178acce22627b13be87d1f0e1e57",0,0,1,NA,0
"3197","2d9ef27ba2be909e65ae9c7d242113329f857449",0,0,1,NA,0
"3198","2d9ef27ba2be909e65ae9c7d242113329f857449",1,100,6,3,0
"3199","2d9ef27ba2be909e65ae9c7d242113329f857449",2,100,3,2,0
"3200","2d9ef27ba2be909e65ae9c7d242113329f857449",3,0,1,NA,0
"3201","2d9ef27ba2be909e65ae9c7d242113329f857449",4,25,3,1,0
"3202","2d9ef27ba2be909e65ae9c7d242113329f857449",5,11.1111111111111,2,1,0
"3203","2d9ef27ba2be909e65ae9c7d242113329f857449",6,0,1,NA,0
"3204","2dc4562ef83b13e31943e1d5a203c54c7870bd56",16,0,1,NA,0
"3205","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",1,0,2,22,1
"3206","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",2,0,2,798,0
"3207","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",4,50,3,7,0
"3208","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",5,88.8888888888889,28,104,14
"3209","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",7,100,9,128,0
"3210","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",8,75,12,156,42
"3211","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",9,47.5,6,13,0
"3212","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",11,33.3333333333333,9,39,0
"3213","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",14,0,16,573,35
"3214","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",15,36,8,579,7
"3215","2dc5b6c68be2ab4a7fa740c7445abbbcf287ab7c",16,0,1,NA,0
"3216","2dd0d41cb1409f3684f5b48f8213825afecfae92",0,0,1,NA,0
"3217","2dd0d41cb1409f3684f5b48f8213825afecfae92",1,0,4,6464,220
"3218","2dd0d41cb1409f3684f5b48f8213825afecfae92",2,0,1,NA,0
"3219","2dd0d41cb1409f3684f5b48f8213825afecfae92",3,0,1,NA,0
"3220","2dd0d41cb1409f3684f5b48f8213825afecfae92",4,0,1,NA,0
"3221","2dd0d41cb1409f3684f5b48f8213825afecfae92",5,11.1111111111111,2,7,0
"3222","2dd0d41cb1409f3684f5b48f8213825afecfae92",7,0,1,NA,0
"3223","2dd0d41cb1409f3684f5b48f8213825afecfae92",8,0,1,NA,0
"3224","2dd0d41cb1409f3684f5b48f8213825afecfae92",9,17.5,4,3,0
"3225","2dd0d41cb1409f3684f5b48f8213825afecfae92",11,0,1,NA,0
"3226","2dd0d41cb1409f3684f5b48f8213825afecfae92",14,13.3333333333333,7,116,6
"3227","2dd0d41cb1409f3684f5b48f8213825afecfae92",15,0,1,NA,0
"3228","2dd0d41cb1409f3684f5b48f8213825afecfae92",16,0,1,NA,0
"3229","2de394020a0575cb0e2d563a49ac3911369481b3",0,0,1,NA,0
"3230","2de394020a0575cb0e2d563a49ac3911369481b3",1,0,1,NA,0
"3231","2de394020a0575cb0e2d563a49ac3911369481b3",2,0,1,NA,0
"3232","2de394020a0575cb0e2d563a49ac3911369481b3",3,0,1,NA,0
"3233","2de394020a0575cb0e2d563a49ac3911369481b3",4,25,4,9,10
"3234","2de394020a0575cb0e2d563a49ac3911369481b3",5,11.1111111111111,2,3,0
"3235","2de394020a0575cb0e2d563a49ac3911369481b3",6,0,1,NA,0
"3236","2de394020a0575cb0e2d563a49ac3911369481b3",7,100,15,11,12
"3237","2de44678540a90e24877f1c718d11d50c46d2567",0,0,1,NA,0
"3238","2de44678540a90e24877f1c718d11d50c46d2567",1,0,1,NA,0
"3239","2de44678540a90e24877f1c718d11d50c46d2567",2,0,1,NA,0
"3240","2de44678540a90e24877f1c718d11d50c46d2567",3,4.16666666666666,3,6,0
"3241","2de44678540a90e24877f1c718d11d50c46d2567",4,25,2,2,0
"3242","2de44678540a90e24877f1c718d11d50c46d2567",5,0,1,NA,0
"3243","2de44678540a90e24877f1c718d11d50c46d2567",6,0,1,NA,0
"3244","2de44678540a90e24877f1c718d11d50c46d2567",7,0,1,NA,0
"3245","2de44678540a90e24877f1c718d11d50c46d2567",8,0,1,NA,0
